mean,sd,lcl,mid,ucl,mode,kld,trnd,lower_ci,upper_ci,post_prob,SpeciesCode,years,period,season,results_code,area_code,site,model_type,trnd_order,analysis_code,species_id,sort_order,english_name,french_name
0.035,0.015,0.005,0.035,0.063,0.035,0,3.56197087996233,0.501252085940096,6.50268392313054,0.9895,CAWA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,17150,16776,Canada Warbler,Paruline du Canada
0.004,0.023,-0.041,0.004,0.048,0.004,0,0.400801067734191,-4.01708700522011,4.91706553244706,0.5728,CAWA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,17150,16776,Canada Warbler,Paruline du Canada
-0.171,0.099,-0.401,-0.162,-0.004,-0.148,0,-15.717842652838,-33.0349938962065,-0.399201065600852,0.973,ATSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,18760,16157,American Tree Sparrow,Bruant hudsonien
-0.188,0.126,-0.452,-0.184,0.041,-0.179,0,-17.1385292767319,-36.3645830274913,4.18521055454795,0.9479,ATSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,18760,16157,American Tree Sparrow,Bruant hudsonien
0.033,0.04,-0.052,0.035,0.105,0.037,0,3.35505392413056,-5.06711331571105,11.0710610355705,0.8172,ATSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,18760,16157,American Tree Sparrow,Bruant hudsonien
0.024,0.055,-0.093,0.026,0.126,0.028,0,2.42903178906215,-8.88064997038595,13.4282168283025,0.6951,ATSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,O,18760,16157,American Tree Sparrow,Bruant hudsonien
-0.028,0.061,-0.158,-0.026,0.086,-0.025,0,-2.76116331987531,-14.6150218031518,8.98063283051287,0.6968,CHSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,18770,16105,Chipping Sparrow,Bruant familier
-0.036,0.087,-0.22,-0.034,0.125,-0.032,0,-3.53597065168769,-19.7481202037522,13.3148453066826,0.6776,CHSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,18770,16105,Chipping Sparrow,Bruant familier
0.094,0.039,0.01,0.095,0.167,0.096,0,9.85597459171736,1.00501670841679,18.1754265308361,0.9854,CHSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18770,16105,Chipping Sparrow,Bruant familier
0.11,0.049,0.006,0.111,0.201,0.112,0,11.6278070458871,0.601803605406492,22.2624771823327,0.9777,CHSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18770,16105,Chipping Sparrow,Bruant familier
-0.359,0.135,-0.62,-0.363,-0.087,-0.366,0,-30.1625648648426,-46.2055562405326,-8.33229043668478,0.987,SAVS,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,18880,16233,Savannah Sparrow,Bruant des prés
-0.478,0.174,-0.849,-0.471,-0.162,-0.461,0,-37.9977803018006,-57.2157439340605,-14.9558795459767,0.9957,SAVS,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,18880,16233,Savannah Sparrow,Bruant des prés
-0.024,0.054,-0.13,-0.025,0.082,-0.027,0,-2.37142902420907,-12.1904569079439,8.5455809829549,0.6894,FOSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,MX,18980,16159,Fox Sparrow,Bruant fauve
-0.071,0.072,-0.209,-0.074,0.072,-0.077,0,-6.85381078724079,-18.8604764356589,7.46553440638136,0.8546,FOSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,MX,18980,16159,Fox Sparrow,Bruant fauve
0.06,0.123,-0.217,0.068,0.276,0.08,0,6.18365465453596,-19.5070030694999,31.7847864027303,0.724,FOSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,18980,16159,Fox Sparrow,Bruant fauve
-0.053,0.162,-0.445,-0.033,0.205,-0.004,0,-5.16199875177018,-35.9175723967681,22.7525064963178,0.5975,FOSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,18980,16159,Fox Sparrow,Bruant fauve
-0.073,0.017,-0.11,-0.073,-0.043,-0.072,0,-7.03991699742073,-10.4165864703472,-4.20886099329694,0.9997,SOSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
-0.078,0.017,-0.11,-0.078,-0.043,-0.079,0,-7.50355734564607,-10.4165864703472,-4.20886099329694,0.9991,SOSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
-0.011,0.012,-0.036,-0.01,0.012,-0.01,0,-1.09397212246313,-3.53597065168769,1.20722888660778,0.8266,SOSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
0.001,0.015,-0.028,0.001,0.029,0.001,0,0.100050016670838,-2.76116331987531,2.94245944751308,0.5213,SOSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,18990,16248,Song Sparrow,Bruant chanteur
-0.087,0.018,-0.122,-0.087,-0.053,-0.087,0,-8.33229043668478,-11.4851631497373,-5.16199875177018,1,LISP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
-0.075,0.036,-0.146,-0.075,-0.008,-0.074,0,-7.22565136714471,-13.5842296815357,-0.796808516293934,0.9785,LISP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19000,16260,Lincoln's Sparrow,Bruant de Lincoln
-0.032,0.015,-0.06,-0.032,-0.004,-0.032,0,-3.14934179208024,-5.82354664157513,-0.399201065600852,0.9858,SWSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
-0.019,0.02,-0.057,-0.019,0.018,-0.019,0,-1.8820637757194,-5.54059306334767,1.81629763897937,0.8295,SWSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
0.059,0.023,0.011,0.06,0.1,0.06,0,6.07752407401589,1.10607224447195,10.5170918075648,0.989,SWSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
0.029,0.014,0.002,0.029,0.056,0.029,0,2.94245944751308,0.20020013340003,5.75976837366112,0.9815,SWSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19010,16261,Swamp Sparrow,Bruant des marais
0.004,0.021,-0.037,0.004,0.044,0.004,0,0.400801067734191,-3.63238646509465,4.49823548884438,0.5764,WTSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
-0.017,0.026,-0.069,-0.018,0.033,-0.018,0,-1.68563153650904,-6.6673319921798,3.35505392413056,0.7741,WTSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.046,0.054,-0.076,0.05,0.139,0.057,0,4.70744109569372,-7.31837934406178,14.9124100003605,0.8256,WTSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
0.061,0.076,-0.114,0.067,0.189,0.078,0,6.28989141871952,-10.7742044117592,20.8040952482902,0.8163,WTSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19030,16204,White-throated Sparrow,Bruant à gorge blanche
-0.148,0.025,-0.198,-0.149,-0.1,-0.148,0,-13.7568885057954,-17.9630146862169,-9.51625819640405,1,WCSP,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.137,0.024,-0.183,-0.137,-0.092,-0.137,0,-12.8029773867891,-16.7231844262909,-8.78948504549096,1,WCSP,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.063,0.034,-0.136,-0.062,-0.001,-0.06,0,-6.10565263108668,-12.7157367511281,-0.0999500166624978,0.9711,WCSP,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
-0.119,0.05,-0.237,-0.114,-0.037,-0.108,0,-11.219219923805,-21.100871198239,-3.63238646509465,0.9926,WCSP,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19050,16191,White-crowned Sparrow,Bruant à couronne blanche
0.074,0.026,0.014,0.076,0.119,0.078,0,7.68068054962199,1.40984589384923,12.6369918288353,0.9869,NOCA,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
0.114,0.02,0.073,0.114,0.152,0.115,0,12.0752124884153,7.57305369147034,16.4160236432112,1,NOCA,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
0.055,0.031,-0.015,0.057,0.11,0.059,0,5.65406146754943,-1.48880603969374,11.6278070458871,0.9481,NOCA,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
0.112,0.032,-0.041,0.121,0.196,0.102,273.444,11.8512860645045,-4.01708700522011,21.6526905334316,0.9997,NOCA,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,L,19360,16857,Northern Cardinal,Cardinal rouge
0.036,0.027,-0.025,0.038,0.083,0.041,0,3.66558464909237,-2.46900879716674,8.65418085482381,0.9182,RBGR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
0.079,0.015,0.049,0.079,0.107,0.079,0,8.22043220703148,5.02203507400281,11.2934254479326,1,RBGR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.035,0.074,-0.185,-0.035,0.109,-0.035,0,-3.43945837424335,-16.8895716147874,11.5162350341448,0.7063,RBGR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
0.013,0.086,-0.171,0.016,0.173,0.019,0,1.30848673598092,-15.717842652838,18.8866105084032,0.5844,RBGR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,ML,19400,16873,Rose-breasted Grosbeak,Cardinal à poitrine rose
-0.027,0.063,-0.149,-0.029,0.102,-0.032,0,-2.66387584756632,-13.8430885101042,10.7383471727933,0.7059,INBU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,L,19460,16904,Indigo Bunting,Passerin indigo
-0.139,0.032,-0.201,-0.14,-0.075,-0.141,0,-12.9771971541748,-18.2087568446141,-7.22565136714471,0.9997,INBU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,19460,16904,Indigo Bunting,Passerin indigo
0.118,0.055,0.009,0.116,0.227,0.114,0,12.5244111367342,0.904062177386789,25.4829867940279,0.9812,INBU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,19460,16904,Indigo Bunting,Passerin indigo
0.056,0.038,-0.018,0.055,0.131,0.054,0,5.75976837366112,-1.78389676416992,13.996778131199,0.944,INBU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,L,19460,16904,Indigo Bunting,Passerin indigo
-0.286,0.128,-0.529,-0.29,-0.027,-0.299,0,-24.8737384053114,-41.0806130951356,-2.66387584756632,0.977,BOBO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19520,16371,Bobolink,Goglu des prés
-0.344,0.116,-0.58,-0.342,-0.127,-0.339,0,-29.1071071950489,-44.0101633434598,-11.9266327402843,0.9969,BOBO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19520,16371,Bobolink,Goglu des prés
-0.022,0.027,-0.074,-0.022,0.032,-0.023,0,-2.175976494879,-7.13283061587128,3.25175053051183,0.819,RWBL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.068,0.022,-0.11,-0.068,-0.027,-0.068,0,-6.57395264227865,-10.4165864703472,-2.66387584756632,0.9973,RWBL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.036,0.023,-0.084,-0.035,0.006,-0.034,0,-3.53597065168769,-8.05687439048753,0.601803605406492,0.9513,RWBL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.043,0.027,-0.099,-0.042,0.007,-0.04,0,-4.20886099329694,-9.42572919764515,0.702455726684859,0.9513,RWBL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19530,16482,Red-winged Blackbird,Carouge à épaulettes
-0.113,0.059,-0.234,-0.113,-0.001,-0.112,0,-10.6849339883984,-20.8638184104416,-0.0999500166624978,0.9698,RUBL,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19650,16507,Rusty Blackbird,Quiscale rouilleux
-0.195,0.038,-0.27,-0.195,-0.12,-0.196,0,-17.7165341943982,-23.6620505663147,-11.3079563282843,1,RUBL,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,M,19650,16507,Rusty Blackbird,Quiscale rouilleux
0.153,0.025,0.105,0.153,0.201,0.152,0,16.5324978942738,11.0710610355705,22.2624771823327,1,RUBL,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19650,16507,Rusty Blackbird,Quiscale rouilleux
0.188,0.031,0.128,0.187,0.247,0.187,0,20.6833515349605,13.655300269706,28.017911277827,1,RUBL,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,M,19650,16507,Rusty Blackbird,Quiscale rouilleux
-0.022,0.029,-0.08,-0.022,0.033,-0.022,0,-2.175976494879,-7.68836536133642,3.35505392413056,0.7866,COGR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,S,19670,16510,Common Grackle,Quiscale bronzé
-0.016,0.03,-0.075,-0.016,0.042,-0.016,0,-1.58726799447149,-7.22565136714471,4.28944787507632,0.7024,COGR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,S,19670,16510,Common Grackle,Quiscale bronzé
-0.023,0.037,-0.108,-0.02,0.039,-0.016,0,-2.27375162267229,-10.2372403569565,3.97704836501578,0.7569,COGR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19670,16510,Common Grackle,Quiscale bronzé
0.019,0.028,-0.039,0.02,0.069,0.021,0,1.91816486174081,-3.82492908536333,7.14362091483463,0.7995,COGR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19670,16510,Common Grackle,Quiscale bronzé
-0.124,0.038,-0.208,-0.122,-0.057,-0.12,0,-11.6620159117249,-18.7792963288061,-5.54059306334767,0.9986,BHCO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19760,16500,Brown-headed Cowbird,Vacher à tête brune
-0.105,0.04,-0.179,-0.107,-0.022,-0.11,0,-9.96754774137344,-16.3894100602964,-2.175976494879,0.9878,BHCO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,M,19760,16500,Brown-headed Cowbird,Vacher à tête brune
-0.004,0.02,-0.046,-0.004,0.033,-0.003,0,-0.399201065600852,-4.49580378092853,3.35505392413056,0.5768,BAOR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,19990,16473,Baltimore Oriole,Oriole de Baltimore
0.001,0.027,-0.056,0.002,0.053,0.002,0,0.100050016670838,-5.44608641096037,5.4429645119356,0.525,BAOR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,19990,16473,Baltimore Oriole,Oriole de Baltimore
0.002,0.009,-0.015,0.002,0.019,0.002,0,0.20020013340003,-1.48880603969374,1.91816486174081,0.6025,BAOR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19990,16473,Baltimore Oriole,Oriole de Baltimore
-0.004,0.014,-0.033,-0.004,0.021,-0.003,0,-0.399201065600852,-3.2461440410968,2.12220516375285,0.6235,BAOR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,19990,16473,Baltimore Oriole,Oriole de Baltimore
0.242,0.069,0.114,0.238,0.383,0.231,0,27.3794192816195,12.0752124884153,46.6678030068399,0.9997,PUFI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.242,0.074,0.095,0.241,0.385,0.24,0,27.3794192816195,9.96588551261028,46.9614321441144,0.9975,PUFI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.121,0.033,0.055,0.121,0.184,0.122,0,12.8624912367344,5.65406146754943,20.2015823096301,0.9995,PUFI,2006-2018,all years,Spring,CMMN,MGBO,MGBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.149,0.044,0.061,0.149,0.233,0.149,0,16.0672989209085,6.28989141871952,26.2381479327261,0.9992,PUFI,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,Poisson,NA,I,20330,15800,Purple Finch,Roselin pourpré
0.189,0.038,0.116,0.188,0.263,0.186,0,20.8040952482902,12.2995872133255,30.0826718951724,1,HOFI,2006-2018,all years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,20350,15797,House Finch,Roselin familier
0.187,0.051,0.089,0.186,0.287,0.183,0,20.5627285049925,9.30806563263302,33.2424213475676,0.9994,HOFI,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,Poisson,NA,O,20350,15797,House Finch,Roselin familier
0.03,0.025,-0.022,0.031,0.078,0.031,0,3.04545339535169,-2.175976494879,8.11226586700831,0.901,AMGO,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,20500,15952,American Goldfinch,Chardonneret jaune
0.062,0.022,0.014,0.063,0.102,0.064,0,6.39623447280337,1.40984589384923,10.7383471727933,0.9885,AMGO,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,L,20500,15952,American Goldfinch,Chardonneret jaune
-0.005,0.029,-0.066,-0.005,0.049,-0.004,0,-0.498752080731768,-6.38691357083812,5.02203507400281,0.5737,AMGO,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,20500,15952,American Goldfinch,Chardonneret jaune
0.03,0.031,-0.035,0.03,0.088,0.032,0,3.04545339535169,-3.43945837424335,9.19881220281975,0.8541,AMGO,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,ML,20500,15952,American Goldfinch,Chardonneret jaune
-0.128,0.028,-0.183,-0.129,-0.072,-0.13,0,-12.0146620855356,-16.7231844262909,-6.94691041887943,0.9995,AMCR,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,38407,10977,American Crow,Corneille d'Amérique
-0.103,0.021,-0.146,-0.102,-0.065,-0.102,0,-9.78730265184835,-13.5842296815357,-6.29325366225966,0.9998,AMCR,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,38407,10977,American Crow,Corneille d'Amérique
-0.085,0.015,-0.116,-0.085,-0.055,-0.085,0,-8.14877155985426,-10.9524776702527,-5.35148520465162,1,AMCR,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,38407,10977,American Crow,Corneille d'Amérique
-0.084,0.023,-0.13,-0.084,-0.039,-0.085,0,-8.05687439048753,-12.1904569079439,-3.82492908536333,0.9987,AMCR,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,38407,10977,American Crow,Corneille d'Amérique
-0.028,0.065,-0.149,-0.032,0.108,-0.038,0,-2.76116331987531,-13.8430885101042,11.4047745386468,0.7109,DEJU,2006-2018,all years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,42218,16164,Dark-eyed Junco,Junco ardoisé
-0.138,0.033,-0.203,-0.138,-0.075,-0.139,0,-12.8901308254202,-18.372175857439,-7.22565136714471,0.9995,DEJU,2008-2018,10-years,Fall,CMMN,MGBO,MGBO,NegBinomial,NA,O,42218,16164,Dark-eyed Junco,Junco ardoisé
0.024,0.041,-0.062,0.025,0.098,0.028,0,2.42903178906215,-6.01171132089111,10.2962785108508,0.7433,DEJU,2006-2018,all years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,42218,16164,Dark-eyed Junco,Junco ardoisé
0.018,0.046,-0.076,0.019,0.104,0.02,0,1.81629763897937,-7.31837934406178,10.9600454915582,0.6694,DEJU,2008-2018,10-years,Spring,CMMN,MGBO,MGBO,NegBinomial,NA,O,42218,16164,Dark-eyed Junco,Junco ardoisé
